LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-120.5472897,38.4092936,255,CENTENNIAL MINE RD,,,,,,,61cea9811dc07b8e
-120.5440462,38.4101391,288,RHODA NIDEROST LN,,,,,,,e5ca2f3e30b24834
-120.5438948,38.4083101,562,RHODA NIDEROST LN,,,,,,,012daac877961a61
-120.5439182,38.4077078,568,RHODA NIDEROST LN,,,,,,,3d2362c34b8f84cf
-120.5413903,38.4083533,465,RHODA NIDEROST LN,,,,,,,f3c316c0245d07b1
-120.5316355,38.4011517,277,CEMETERY LN,,,,,,,efae2f3759bfaa7c
-120.5341317,38.4085232,23121,WEST POINT PIONEER RD,,,,,,,22f3cd02f4cfcb04
-120.5369518,38.4084881,61,SNEAD RD,,,,,,,bf20c8e41724a539
-120.5361815,38.408554,153,MARSHALL WY,,,,,,,3ffc981092dbc346
-120.523093,38.4100966,592,SKULL FLAT RD,,,,,,,e75b5dfe7d0a57d1
-120.5269817,38.4059203,22708,WEST POINT PIONEER RD,,,,,,,920410f94e6681ed
-120.5263362,38.4052048,22702,WEST POINT PIONEER RD,,,,,,,e8922df015b5f1b8
-120.5254895,38.4064691,22706,WEST POINT PIONEER RD,,,,,,,3e9a103beba4165c
-120.5244528,38.4041524,69,WINTON RD,,,,,,,38f55a71fe0ae183
-120.5290142,38.4040413,22747,WEST POINT PIONEER RD,,,,,,,3bc84a3611ffadc8
-120.5256326,38.4031944,22530,WEST POINT PIONEER RD,,,,,,,cfaf9dc0a9d8774b
-120.524855,38.4032188,63,WINTON RD,,,,,,,94a001002137c427
-120.5241046,38.4033557,83,WINTON RD,,,,,,,6c53168009589436
-120.5245881,38.4048004,73,WINTON RD,,,,,,,e325c65b760ffcdd
-120.5085382,38.4045757,1631,VALENTINE HILL DR,,,,,,,acc9e7e33d1b9f17
-120.512871,38.4034703,1134,JOHN EAPH TL,,,,,,,ec1419b14cf428b5
-120.5064083,38.398275,1772,JURS RD,,,,,,,eab7a957183ab650
-120.4993665,38.4015248,1421,BALD MOUNTAIN RD,,,,,,,7f7242b4ee87ef9f
-120.5299123,38.4032799,409,MAIN ST,,,,,,,d7892bd7a782961a
-120.5287924,38.4035031,22747,WEST POINT PIONEER RD,,,,,,,9006baf451d662fa
-120.5273538,38.4032279,491,MAIN ST,,,,,,,9ef270ffd00dbcf9
-120.5290082,38.4005872,124,PINE ST,,,,,,,4512a03319091948
-120.5265127,38.4004125,22387,HWY 26,,,,,,,d5cb7f355bb9c7d5
-120.5310973,38.4010916,285,PINECONE LN,,,,,,,dd44bb357b4bd5e7
-120.5294786,38.3991044,224,MATSON LN,,,,,,,83fc5752915979ab
-120.5292974,38.3986858,149,BOUVARD ST,,,,,,,77d88286716bfb6f
-120.5276028,38.3995081,35,PINE ST,,,,,,,7a410dd40e83400f
-120.5279592,38.3989678,16,VETERANS LN,,,,,,,6c2d1fb8488f5001
-120.5300486,38.3984983,188,MATSON LN,,,,,,,5c100aba8a4ac297
-120.5287254,38.4001583,77,PINE ST,,,,,,,b4516b8bfdb5f9a2
-120.5271387,38.397273,22180,HWY 26,,,,,,,84e955811421b4e6
-120.5246087,38.4002156,73,BALD MOUNTAIN RD,,,,,,,0654fc44d793aa32
-120.5177359,38.4058511,500,SMITTY LN,,,,,,,9da36086d89a2662
-120.5144063,38.4070677,481,SMITTY LN,,,,,,,6fce678bdfb28806
-120.5080326,38.4099468,1005,WINTON RD,,,,,,,6d6fc2995497e8a9
-120.5168166,38.4055523,510,SMITTY LN,,,,,,,3e2b008d1168aed0
-120.5157345,38.4050179,608,SMITTY LN,,,,,,,13e21e0af172a2e2
-120.5156991,38.4039669,674,SMITTY LN,,,,,,,0b441da8810f8c79
-120.5174939,38.4043014,540,SMITTY LN,,,,,,,81bc3b0fd81d9c14
-120.5144363,38.4051562,641,SMITTY LN,,,,,,,6ccbf1fa80462de6
-120.5143411,38.4045194,651,SMITTY LN,,,,,,,3dfa175dc9d1ba97
-120.5137147,38.4055861,641,SMITTY LN,,,,,,,1b702bf25dbe5127
-120.5136662,38.4048067,651,SMITTY LN,,,,,,,5ae4429681e6044a
-120.5123613,38.403919,1134,JOHN EAPH TL,,,,,,,c31b0c20562cf2bb
-120.5114467,38.4057884,3535,JOHN EAPH TL,,,,,,,0150c62884869d10
-120.509027,38.4050419,1670,VALENTINE HILL DR,,,,,,,18a8a599aa6747fd
-120.4842743,38.3974887,2504,BALD MOUNTAIN RD,,,,,,,e8b6a39b028e3015
-120.5020817,38.395444,2085,ENTERPRISE LN,,,,,,,a207c164fd2efd94
-120.5024438,38.3960768,1462,PALMER RD,,,,,,,6436886e8fc4e111
-120.5015866,38.3963642,1412,PALMER RD,,,,,,,c7bb26fe5379f05f
-120.500427,38.3961265,1810,ENTERPRISE LN,,,,,,,96ee718870463219
-120.5013684,38.3772591,4008,LYNN BL,,,,,,,0c2f4086c8cdf307
-120.5120843,38.3773696,3801,N RAILROAD FLAT RD,,,,,,,cd81cea1818c173b
-120.5124453,38.3776896,3837,N RAILROAD FLAT RD,,,,,,,fd7859606b2199ef
-120.5122072,38.3749419,3691,N RAILROAD FLAT RD,,,,,,,41e9593d9aecb18e
-120.5111318,38.3750035,3675,N RAILROAD FLAT RD,,,,,,,66cd630bc1fd01dd
-120.5117695,38.3770713,3781,N RAILROAD FLAT RD,,,,,,,212a8d2a9a2c9dc1
-120.5129181,38.3768302,4003,BRADY LN,,,,,,,1cbd19c0f291a86c
-120.5061557,38.372443,3402,N RAILROAD FLAT RD,,,,,,,a2ac48d3f516b16d
-120.5073885,38.3693907,270,QUAIL RIDGE RD,,,,,,,95d8fe7241d4a944
-120.51154,38.37385,3535,N RAILROAD FLAT RD,,,,,,,d5ab9263232a12a9
-120.5187283,38.3791231,4027,N RAILROAD FLAT RD,,,,,,,5521cd596492d430
-120.5006596,38.3802986,4255,POVERTY LN,,,,,,,e535e0f6b91578be
-120.4927223,38.3787461,4321,BLUE MOUNTAIN RD,,,,,,,f865e05f394241db
-120.4906462,38.3780478,4611,JEWELL CT,,,,,,,eca78d7b3597663b
-120.490073,38.3782501,4620,JEWELL CT,,,,,,,5bd30f5132690e90
-120.4897046,38.3780473,4618,JEWELL CT,,,,,,,9c8c945fee4486c8
-120.489968,38.3778543,4604,JEWELL CT,,,,,,,423d8310f87842ca
-120.4920069,38.3790409,4323,BLUE MOUNTAIN RD,,,,,,,596738193b1ef951
-120.4922843,38.3783015,4333,BLUE MOUNTAIN RD,,,,,,,828a9774d5095ce3
-120.5004929,38.3973305,1622,BALD MOUNTAIN RD,,,,,,,cb77b460b63a91d5
-120.4996773,38.3963063,1808,ENTERPRISE LN,,,,,,,c5fa16380ece9881
-120.5714171,38.3906019,3147,SPINK RD,,,,,,,5355b26e97c278d2
-120.588481,38.3868434,4321,SUMNER RD,,,,,,,4581679c61897431
-120.5827442,38.3952323,1912,HIGDON RD,,,,,,,b6e281d41705c7b5
-120.5880441,38.3926626,4057,SPINK RD,,,,,,,5dab0833973195b6
-120.5685904,38.3958718,2810,SPINK RD,,,,,,,d743429e0bf9d716
-120.5687857,38.3821159,1937,WOODHOUSE MINE RD,,,,,,,892b4c9ff782106d
-120.5552267,38.3850216,1214,STANLEY RD,,,,,,,0abafceaf3636fea
-120.556426,38.387028,1154,STANLEY RD,,,,,,,2675b2cc454343dd
-120.556783,38.3878561,1160,STANLEY RD,,,,,,,1f5258bb534916d0
-120.5568623,38.3866655,1150,STANLEY RD,,,,,,,7cb69d6beeb07a13
-120.5576691,38.3866403,1140,STANLEY RD,,,,,,,e1fe38325a2ad64e
-120.5402451,38.3895019,438,STANLEY RD,,,,,,,34185ff0edabefab
-120.5465411,38.3884927,704,STANLEY RD,,,,,,,cc44e0c56f28d92a
-120.5479637,38.3872013,773,STANLEY RD,,,,,,,69003e9841b7bb91
-120.5481423,38.3859237,879,STANLEY RD,,,,,,,6e356c29434d1850
-120.5530915,38.3898198,850,STANLEY RD,,,,,,,2abce315d47a0327
-120.5597274,38.3932918,2361,SPINK RD,,,,,,,49e540c9bc20edb6
-120.5256165,38.3829207,4543,N RAILROAD FLAT RD,,,,,,,20d421841d576772
-120.5272116,38.3853953,202,LAMBERT LN,,,,,,,2bdde8a706252da2
-120.520204,38.388603,263,BARNEY WY,,,,,,,f0aa48e71727595d
-120.5197321,38.388394,299,BARNEY WY,,,,,,,e410314d0943f249
-120.5174939,38.3882668,425,TIMBER LN,,,,,,,03415f2a3ffea24e
-120.515103,38.3848017,604,BARNEY WY,,,,,,,fe06a9070aa0e1c8
-120.5154449,38.384915,588,BARNEY WY,,,,,,,07e69d928b90bbff
-120.5158404,38.3850878,562,BARNEY WY,,,,,,,545d940c32d40d19
-120.5164314,38.3854641,522,BARNEY WY,,,,,,,065cd5ee8acfdbfd
-120.5178673,38.3868245,430,BARNEY WY,,,,,,,a75158deac158198
-120.4814706,38.3944019,2565,HILLTOP VIEW RD,,,,,,,c6f4591bd550d18e
-120.4525323,38.4077768,4775,BALD MOUNTAIN RD,,,,,,,ee4083e6f8f8ae3b
-120.4469533,38.4059191,4800,BALD MOUNTAIN RD,,,,,,,23e02e6cc0161cc4
-120.455324,38.4005628,4316,BALD MOUNTAIN RD,,,,,,,caa01fe3fa26eb60
-120.4790017,38.3944779,2931,OAK HAVEN LN,,,,,,,b56b39b4e60c5b52
-120.4789923,38.3949625,2939,OAK HAVEN LN,,,,,,,25d4ec6647f06f1b
-120.4709596,38.3984815,3095,RIDGECREST WY,,,,,,,ffcba17cdffead86
-120.4720768,38.4050658,2664,RIDGECREST WY,,,,,,,0287b10ba636cc12
-120.469945,38.4014867,3551,BALD MOUNTAIN RD,,,,,,,1b0821ca12712e83
-120.4683224,38.4002721,3599,BALD MOUNTAIN RD,,,,,,,46fe7ffb001273af
-120.4611023,38.4024086,4059,BALD MOUNTAIN RD,,,,,,,1a7703172bd9828b
-120.481042,38.4037098,2806,EGANHOFF LN,,,,,,,1f1a115a7133bd6a
-120.482478,38.4037512,2812,EGANHOFF LN,,,,,,,c24208386d38b73c
-120.4792848,38.404277,2800,EGANHOFF LN,,,,,,,b8314db1fb8d2ffd
-120.4765331,38.3979137,2967,BALD MOUNTAIN RD,,,,,,,6d7570e831edc4b6
-120.4825451,38.3969323,2590,BALD MOUNTAIN RD,,,,,,,8c531082d559eb9d
-120.484495,38.3960006,2528,BALD MOUNTAIN RD,,,,,,,95e95999aa5ebba6
-120.4837124,38.3987215,2545,BALD MOUNTAIN RD,,,,,,,3c8593d4fb45cc31
-120.4800995,38.3966267,2699,BALD MOUNTAIN RD,,,,,,,0f30c118712701d6
-120.5396991,38.3836056,785,DEER LN,,,,,,,0b2219b40765d295
-120.5430463,38.3872599,507,STANLEY RD,,,,,,,b44e61c7f9e83269
-120.5487924,38.3885247,796,STANLEY RD,,,,,,,355af132871586ea
-120.5475151,38.3886161,742,STANLEY RD,,,,,,,c40b21d6ba326ce0
-120.5499441,38.3863674,918,STANLEY RD,,,,,,,f780b66c9ced6d34
-120.5278143,38.3952969,22115,HWY 26,,,,,,,cc80886c0ace65dc
-120.5249663,38.3920108,21785,HWY 26,,,,,,,03510a0ebcdc6370
-120.5328165,38.3901036,21347,HWY 26,,,,,,,2aa3a5853ddc0d2a
-120.5290093,38.3863877,21482,HWY 26,,,,,,,19d086144f1d6aa3
-120.5218943,38.3929444,98,PARSONS LN,,,,,,,8d701178f4fe89a5
-120.5158624,38.3903719,611,TIMBER LN,,,,,,,af4bd9f7a3225863
-120.5144895,38.3902235,608,TIMBER LN,,,,,,,9cf16aaf4a7a8106
-120.515808,38.3912208,673,TIMBER LN,,,,,,,da516bb7a98ed82f
-120.5158987,38.3921482,735,TIMBER LN,,,,,,,a508e6e13c5f9972
-120.5139943,38.3920942,732,TIMBER LN,,,,,,,2faa470929785ba4
-120.4993385,38.3928037,1911,ENTERPRISE LN,,,,,,,54ab67a3d5696b37
-120.5035066,38.3942078,2017,JURS RD,,,,,,,c06d8280b20965d5
-120.5238731,38.3891733,85,BARNEY WY,,,,,,,71bf4d5e10486dd2
-120.5270984,38.3884881,4943,N RAILROAD FLAT RD,,,,,,,198a2dc72cc624b8
-120.526212,38.3859796,4697,N RAILROAD FLAT RD,,,,,,,c7a32bb7c30a8263
-120.525916,38.3867275,4753,N RAILROAD FLAT RD,,,,,,,e6cfc0ee7956aefc
-120.5262814,38.3863343,4717,N RAILROAD FLAT RD,,,,,,,bdfcde4b35430b37
-120.5230864,38.3893549,109,BARNEY WY,,,,,,,0fa682f534403cd9
-120.5247539,38.3896967,21572,HWY 26,,,,,,,6e214bb01d090b86
-120.5261527,38.3881592,4937,N RAILROAD FLAT RD,,,,,,,0b849036288ee5e1
-120.526561,38.3857762,4681,N RAILROAD FLAT RD,,,,,,,0f2fa3f3c0f8079e
-120.5198009,38.3877195,308,BARNEY WY,,,,,,,31192ba0e2241ebd
-120.5231555,38.386849,5590,CHARLES ST,,,,,,,8d937eab586bb91d
-120.5200412,38.3868369,5474,CHARLES ST,,,,,,,4406298d4763cac1
-120.5242817,38.3852958,4744,PADDOCK LN,,,,,,,c971100b12db6823
-120.5244435,38.3860188,5665,JUNE AV,,,,,,,b89ebda457481d00
-120.5246428,38.3862945,5679,JUNE AV,,,,,,,5c830fe882309209
-120.524958,38.3860276,4748,N RAILROAD FLAT RD,,,,,,,a88beb07129b30e8
-120.525066,38.3855203,4741,PADDOCK LN,,,,,,,b3851d151fe83fef
-120.524225,38.3844502,4705,JUNE AV,,,,,,,570dd9a4ac1535cb
-120.5161517,38.385988,513,BARNEY WY,,,,,,,9c5864861c51a876
-120.5169966,38.3868741,443,BARNEY WY,,,,,,,706c33ea2f106192
-120.5216988,38.3877833,182,BARNEY WY,,,,,,,6f09584abea5ec76
-120.5209129,38.3871247,5502,CHARLES ST,,,,,,,1d569fa2209ad360
-120.521561,38.3871234,5520,CHARLES ST,,,,,,,2afbb61e87d68cd4
-120.5174202,38.3855757,5294,CHARLES ST,,,,,,,fbd5816bf694349d
-120.5166106,38.3849554,5254,CHARLES ST,,,,,,,26c36666de20a87c
-120.5162249,38.3847343,5216,CHARLES ST,,,,,,,b206f098e2e34f74
-120.5203829,38.3844997,5270,JUNE AV,,,,,,,6b73c107de5ec8b4
-120.5193882,38.3856611,5399,CHARLES ST,,,,,,,3545a05eee875eaa
-120.5181525,38.3853275,5313,CHARLES ST,,,,,,,08f8dcc2df65a522
-120.5194652,38.3848223,5236,JUNE AV,,,,,,,f7eda2069940a9b5
-120.5245967,38.3832895,4704,JUNE AV,,,,,,,7137c51d435af9e4
-120.5223954,38.3835601,4801,JUNE AV,,,,,,,9c06dd9465c10e55
-120.5185333,38.3836104,5155,JUNE AV,,,,,,,6ba7b9c185fd6e0a
-120.516985,38.3821446,5033,CONIFER LN,,,,,,,05552be9e35e25ac
-120.5227727,38.3825988,4818,JUNE AV,,,,,,,63460b898e0182f5
-120.5164316,38.3831618,5058,CONIFER LN,,,,,,,0d1a77cd357a0e9f
-120.5143689,38.3882964,839,FAY ST,,,,,,,955e47e47f8bd86b
-120.5128014,38.3874243,1076,FAY ST,,,,,,,5318a2f4b9a74f67
-120.5117615,38.3878824,1040,FAY ST,,,,,,,770f0fa8d82ae6b4
-120.5078485,38.3873675,1196,PATRICIA WY,,,,,,,dcc18e7d8296deb7
-120.5076754,38.3882648,1080,BARBARA LN,,,,,,,5c523ca0b13b3f83
-120.5072979,38.3882965,1062,BARBARA LN,,,,,,,03ccb46cedef6b55
-120.5069571,38.3883169,1048,BARBARA LN,,,,,,,226482a920a013fe
-120.5066139,38.3884291,1032,BARBARA LN,,,,,,,8fde144116af1270
-120.5061874,38.3885028,1006,BARBARA LN,,,,,,,2e16aefdf0c8d561
-120.5056024,38.3886211,974,BARBARA LN,,,,,,,b43ebfe26afe2057
-120.5046514,38.3874297,892,BARBARA LN,,,,,,,7ae3d6a1af203b0d
-120.5046645,38.3870619,868,BARBARA LN,,,,,,,57550bb4d939b495
-120.5046695,38.3867047,850,BARBARA LN,,,,,,,57ba80ebc79783f1
-120.5059948,38.385597,762,BARBARA LN,,,,,,,e3bb973fc67d9a70
-120.5062378,38.3862102,777,BARBARA LN,,,,,,,3d9e0cd87cd46f96
-120.5059138,38.3865486,819,BARBARA LN,,,,,,,ef47511d476a9e81
-120.5057494,38.3869178,845,BARBARA LN,,,,,,,d65f99322ef89ab7
-120.5053434,38.3880465,947,BARBARA LN,,,,,,,77533bd4ae258e08
-120.5060583,38.3877766,1013,BARBARA LN,,,,,,,ad9ac58a365582f2
-120.5069785,38.3871774,1083,BARBARA LN,,,,,,,adf7c4f011ad5169
-120.5071821,38.3864568,1146,PATRICIA WY,,,,,,,685b057754d30d73
-120.5079662,38.386191,1151,PATRICIA WY,,,,,,,8af31fe5cb40fe7b
-120.5104459,38.3854431,1063,DOROTHY WY,,,,,,,54b5e52b4902c470
-120.5150638,38.3871576,775,FAY ST,,,,,,,1e51450adabc971e
-120.5148393,38.3876834,803,FAY ST,,,,,,,a42da836e6d66243
-120.514304,38.3869997,796,FAY ST,,,,,,,997a6fbe5a134942
-120.5133885,38.38862,895,FAY ST,,,,,,,0f1053d3214bc9c2
-120.5093011,38.3865283,1193,DOROTHY WY,,,,,,,47cc3e0a507af73a
-120.5119389,38.3841999,739,BARNEY WY,,,,,,,0088efcc71251ee2
-120.5119516,38.3836515,779,BARNEY WY,,,,,,,cc780f53d7aea617
-120.5097779,38.382637,923,BARNEY WY,,,,,,,1372e4bbaa5d8363
-120.505354,38.3841458,1206,BARNEY WY,,,,,,,8b568a0dffa2ebbf
-120.5067918,38.3836357,1118,BARNEY WY,,,,,,,a7102e8cded4fd76
-120.5073159,38.3831821,1072,BARNEY WY,,,,,,,867fdb1fa16e52c0
-120.5110491,38.3818501,876,BARNEY WY,,,,,,,e9085dac8528716c
-120.5117097,38.3822916,842,BARNEY WY,,,,,,,a71130b272b83c3b
-120.5124457,38.3827361,804,BARNEY WY,,,,,,,02685744cafcf747
-120.5130665,38.3830857,766,BARNEY WY,,,,,,,674605480055aeeb
-120.5137877,38.3841588,696,BARNEY WY,,,,,,,d35478e434c14d77
-120.5061993,38.3829523,4517,LYNN BL,,,,,,,20a585ca3a2dcc7f
-120.5057105,38.3832796,4547,LYNN BL,,,,,,,0e029d22196b649e
-120.5046644,38.3830429,4552,LYNN BL,,,,,,,b6ab5bf060006e39
-120.5109248,38.384874,1027,DOROTHY WY,,,,,,,0ee249979309109f
-120.5133958,38.3834153,736,BARNEY WY,,,,,,,c7ccb11c56f5db06
-120.5083659,38.3830158,1031,BARNEY WY,,,,,,,0a32945de0cf8fd7
-120.505761,38.3849304,1191,BARNEY WY,,,,,,,a6b772f0fc5df9ec
-120.5143205,38.3820792,5013,CHARLES ST,,,,,,,6c87499ce7289497
-120.5108288,38.3805828,4973,CHARLES ST,,,,,,,40f93f1013e940b4
-120.5083712,38.3818074,980,BARNEY WY,,,,,,,1519f0b0bd7af1b2
-120.5066386,38.3826027,4499,LYNN BL,,,,,,,ccaa0aec3a4a8a7a
-120.5069519,38.3821309,4477,LYNN BL,,,,,,,cf4852d228082e42
-120.5050458,38.380823,4378,LYNN BL,,,,,,,de315f7b0101cbdb
-120.5083794,38.3785914,4195,TREE LN,,,,,,,845f837cf49a9977
-120.5079786,38.379606,4220,TREE LN,,,,,,,bc07a32ec06486d0
-120.5118293,38.3785602,4426,TREE LN,,,,,,,72d74c06168b5e37
-120.5120405,38.3798917,4446,TREE LN,,,,,,,1513498a497b24d6
-120.5079191,38.3757859,3875,TREE LN,,,,,,,947cb5714643df1a
-120.5027122,38.3774828,4108,LYNN BL,,,,,,,cd39532dbc0bb9b9
-120.5031278,38.3750399,3881,BLUE MOUNTAIN RD,,,,,,,55b2c215f7978c8a
-120.5043414,38.3748026,3813,BLUE MOUNTAIN RD,,,,,,,e42981ff337db4c7
-120.5051978,38.3745103,3738,TREE LN,,,,,,,0f9d8043a3a9a875
-120.5052335,38.374861,3752,TREE LN,,,,,,,c3627945a6a9a9ae
-120.5071065,38.3749199,3813,TREE LN,,,,,,,abade90606029fbb
-120.507357,38.3772335,4049,TREE LN,,,,,,,54621851c6872a86
-120.5071408,38.3768264,3975,TREE LN,,,,,,,21865a30c7ad7e5a
-120.508246,38.3764279,3929,TREE LN,,,,,,,114020724db5902e
-120.5084522,38.376893,4087,TREE LN,,,,,,,9bcb26816d35862c
-120.5086951,38.3778558,3836,HEWETT LN,,,,,,,3e4f8b356ed690cd
-120.5044482,38.3764338,4143,LYNN BL,,,,,,,582345f25f56a7ec
-120.5054855,38.3757294,3796,TREE LN,,,,,,,df1a3e1b479c0ae7
-120.5066633,38.3778319,4048,TREE LN,,,,,,,5c830210e3a131ae
-120.5070139,38.3779703,4068,TREE LN,,,,,,,3dc8c699a103838c
-120.5088637,38.3772465,3786,HEWETT LN,,,,,,,10c8f163a1eb4c0f
-120.5093734,38.3776365,3808,HEWETT LN,,,,,,,5e10573154c92653
-120.5056195,38.3786811,4269,LYNN BL,,,,,,,49e7c8c178bf178e
-120.5049542,38.3781947,4245,LYNN BL,,,,,,,3d9ba4eb92c68c8a
-120.4986873,38.3809905,4390,POVERTY LN,,,,,,,267dbb547c0c7214
-120.5000283,38.3791437,4218,POVERTY LN,,,,,,,de784586c9990d9c
-120.4742095,38.394666,3135,BALD MOUNTAIN RD,,,,,,,450617825819cc2e
-120.4766187,38.3947664,3034,BALD MOUNTAIN RD,,,,,,,0539c2ce547440b9
-120.4589342,38.3825953,6947,SCHAAD RD,,,,,,,b5c76011210e436f
-120.4771955,38.3938384,2970,OAK HAVEN LN,,,,,,,cadaf2167aa7f160
-120.4760109,38.3937882,3074,BALD MOUNTAIN RD,,,,,,,6e0bce5b09796ac1
-120.4783873,38.3938611,2892,OAK HAVEN LN,,,,,,,51a908ef9536a938
-120.4795789,38.393876,2844,OAK HAVEN LN,,,,,,,cc191ea86a29deeb
-120.435561,38.4009225,8576,SCHAAD RD,,,,,,,1f61ad810633c41c
-120.4378969,38.4014255,8539,SCHAAD RD,,,,,,,82d51e6ab97bd8ea
-120.437076,38.4024458,8613,SCHAAD RD,,,,,,,fe3c4498a4fc4679
-120.4711885,38.3959921,3315,BALD MOUNTAIN RD,,,,,,,6fbb1957f1e85980
-120.4629466,38.408582,2095,RIDGECREST WY,,,,,,,2c9a835196eb5aa2
-120.4652543,38.4085838,2215,RIDGECREST WY,,,,,,,1addf3b89673c80e
-120.4675154,38.4077575,2365,RIDGECREST WY,,,,,,,61641fc63e8edbcd
-120.4788391,38.3985498,2961,BALD MOUNTAIN RD,,,,,,,1f328d95864e53d6
-120.4786307,38.397533,2963,BALD MOUNTAIN RD,,,,,,,1f2805b7904c9a93
-120.4921116,38.3771799,4475,BLUE MOUNTAIN RD,,,,,,,3c50b0f4bb5771ce
-120.4943484,38.3771792,4350,BLUE MOUNTAIN RD,,,,,,,b4080b12c9a50f8d
-120.4962745,38.3771606,4216,BLUE MOUNTAIN RD,,,,,,,834fa2e727415290
-120.4968894,38.3768429,4176,BLUE MOUNTAIN RD,,,,,,,7b59206499472ae9
-120.4986791,38.3757057,4094,BLUE MOUNTAIN RD,,,,,,,099f86df637b65eb
-120.4988789,38.3750097,4082,BLUE MOUNTAIN RD,,,,,,,6b939f0762a115f6
-120.4962962,38.3758141,4303,CHAMPION CT,,,,,,,9ab311fbbe1030fd
-120.4963324,38.3750239,4308,CHAMPION CT,,,,,,,2c07a9e0c7b35c20
-120.49346,38.3775405,4381,BLUE MOUNTAIN RD,,,,,,,3f2cd1a91cd0a320
-120.4891793,38.3770467,4617,BLUE MOUNTAIN RD,,,,,,,a00ec4c89d76c517
-120.4856763,38.3771191,4801,BLUE MOUNTAIN RD,,,,,,,82b2b74fd1ae7f29
-120.485738,38.3757808,4792,BLUE MOUNTAIN RD,,,,,,,aa1bf3be8519e6ef
-120.4861169,38.3745825,4600,ROCKY BAR RD,,,,,,,7bda4af57398718b
-120.4907967,38.376199,4542,BLUE MOUNTAIN RD,,,,,,,e7563e91577088fb
-120.491472,38.3760107,4506,BLUE MOUNTAIN RD,,,,,,,ece329e2458fcc18
-120.4900641,38.3764844,4596,BLUE MOUNTAIN RD,,,,,,,3a3dfba716dd2aaa
-120.4895121,38.3761111,4632,BLUE MOUNTAIN RD,,,,,,,13c0b029783bf718
-120.470333,38.3970479,3389,BALD MOUNTAIN RD,,,,,,,de201f96e0ed9742
-120.4699889,38.39809,3461,BALD MOUNTAIN RD,,,,,,,26f462ff09621f78
-120.4692155,38.3983946,3511,BALD MOUNTAIN RD,,,,,,,585f50cf051889d7
-120.468345,38.3975852,3482,BALD MOUNTAIN RD,,,,,,,267c0a23b2dee380
-120.4669271,38.3981264,3534,BALD MOUNTAIN RD,,,,,,,5a52ec86548cbe1e
-120.5141169,38.3792858,3962,BLAGEN BL,,,,,,,0b38e281894dfca2
-120.5142167,38.3794884,3974,BLAGEN BL,,,,,,,cc80d9e7ee4b3ee1
-120.5144716,38.3795735,3980,BLAGEN BL,,,,,,,5e15e1d88123e24f
-120.514781,38.3795675,3986,BLAGEN BL,,,,,,,975a6b6476e947c2
-120.5150038,38.3794271,3996,BLAGEN BL,,,,,,,7cdef2fed1fc6b65
-120.5152347,38.3795418,4016,BLAGEN BL,,,,,,,f994762cc318916d
-120.5154323,38.3796509,4028,BLAGEN BL,,,,,,,0b54ed0514791a79
-120.5155727,38.3797622,4042,BLAGEN BL,,,,,,,99e36a60d8e63a59
-120.5156751,38.3798992,4054,BLAGEN BL,,,,,,,9f78020d0709be52
-120.5157431,38.3800618,4068,BLAGEN BL,,,,,,,7c5f9800dc7ef385
-120.5158069,38.3802478,4078,BLAGEN BL,,,,,,,34de8b4c6fa943b1
-120.5158626,38.3804496,4092,BLAGEN BL,,,,,,,06c66b9149baa415
-120.515915,38.3806824,4104,BLAGEN BL,,,,,,,c23c62ffbb6d9fcd
-120.5160939,38.3809233,4116,BLAGEN BL,,,,,,,277ea26977294cd7
-120.5142458,38.3788482,3963,BLAGEN BL,,,,,,,f4553f07b3c2ca30
-120.5145081,38.3787553,3975,BLAGEN BL,,,,,,,c0b4bfcc9de1d97e
-120.5147984,38.3787281,3981,BLAGEN BL,,,,,,,968e719f3b5bbfd5
-120.5150627,38.3788203,3985,BLAGEN BL,,,,,,,990c8a661a518c20
-120.5152057,38.3790133,3995,BLAGEN BL,,,,,,,7ed3817448f0125d
-120.5155333,38.3792002,4015,BLAGEN BL,,,,,,,fde0401659151a5a
-120.5157615,38.3793457,4029,BLAGEN BL,,,,,,,7858af6b89f16d5a
-120.515978,38.3795364,4041,BLAGEN BL,,,,,,,c18d6d0787f6ef8e
-120.5161396,38.3797536,4055,BLAGEN BL,,,,,,,1dff5850ec196c8c
-120.5162372,38.3799551,4067,BLAGEN BL,,,,,,,499572df1804031b
-120.5162847,38.3801646,4077,BLAGEN BL,,,,,,,41f637e653609de7
-120.5163392,38.3803711,4091,BLAGEN BL,,,,,,,9570ba109cb623cc
-120.5307287,38.3725471,540,SCHLINKMAN WY,,,,,,,48b57dbac2664599
-120.5234957,38.3707039,4730,BLIZZARD MINE RD,,,,,,,0ca10f0afe0fbddb
-120.5253353,38.3706225,4758,BLIZZARD MINE RD,,,,,,,0d09ce7912ba6389
-120.527576,38.3775333,20,SANDY GULCH RD,,,,,,,8c6d8d62a631d4cc
-120.5100998,38.3541495,1494,WELLS FARGO STATION RD,,,,,,,0e3de825ecc16d7c
-120.5196897,38.3571974,1886,INDEPEND CEMETERY RD,,,,,,,095fff347f317b13
-120.5088132,38.3584024,1671,WELLS FARGO STATION RD,,,,,,,5d369ea6123dff9f
-120.4931902,38.3549587,3202,NEHALEM WY,,,,,,,c768b3ef14980f91
